FEAT_NAME,WEIGHT
blame,0.0026839966329128546
blank,-0.0027869911618097223
blanket,0.0029619931152055773
blew,-0.00752463696306177
blind,0.014918159738059952
blinked,-0.013138018542612569
block,0.00277998264970134
blocks,0.0014402668020594197
blond,-0.019759950551984845
blood,0.02436055700077077
bloody,0.0029146087824987493
blow,0.013181519487024977
blowing,-0.0004614650668135324
blue,-0.0022722220474133098
board,0.0049162571026766565
boat,0.012373784689280194
boats,0.0022805324066460997
bob,-0.0009069343166198708
bodies,0.008249003597495265
body,0.002653536714229767
bone,-0.005255391144377615
bones,0.0091121667270622
bony,-0.004739094417358887
book,0.0011452779435446032
books,0.007220268480853894
boots,0.013325377347682202
bore,0.003608834085270934
bored,0.007448227016623772
born,-0.0348718155315195
boss,0.005190301126029236
boston,0.003805296159716379
bother,-0.010590979604551515
bottle,0.013376930268279127
bottles,0.02154555407419519
bought,-0.01530126415264826
bound,0.012610971357591623
bow,-0.001970549163230857
bowed,0.005854870896690618
bowl,0.015283656269245105
box,0.01879593947650111
boxes,-0.004328908118752785
boy,-0.01932079890224592
boys,-0.015462637162041661
brain,0.005587431684231146
branch,0.003130471428763077
branches,0.003930295770689572
brass,-0.0043716815102929655
brave,0.004679351339629202
bread,-0.008655773023463023
break,0.012445990804305859
breakfast,-0.003038829160237872
breaking,0.020489487618557848
breast,0.014240209449347204
breasts,0.003359266831568956
breath,0.009122091150664337
breathed,0.002299321430141065
breathing,0.021903349411726974
breeze,0.0008507276338997448
brian,-0.006745178756643958
brick,0.005838131093309516
bridge,0.009227171105152346
brief,-0.007994365429570736
briefly,0.00803931436774605
bright,0.0034107202584831853
brilliant,-0.00981065050453936
bring,0.019734643685726964
bringing,-0.01072162731362076
british,-0.00599823778135279
broad,-0.030972084857484476
broke,-0.002664326800944978
broken,0.013111358654963897
brother,-0.007384164335430074
brothers,-0.004129756156780257
brought,-0.009112089880246942
brow,0.00753901519928578
brown,-0.014921935760955681
brush,0.005461061838993411
brushed,-0.006907493650231115
buck,-0.008746120530237338
bud,-0.004578776657749789
build,-0.000871974581577924
building,0.0031725003681413004
buildings,-0.007313204030164201
built,-0.03651594131570005
bull,0.011053853979562739
bullet,0.0174382920148822
bunch,-0.0007829411883671395
burden,0.017965011399686828
buried,0.030880869853911905
burn,-0.0010126668033630787
burned,0.022481785000548
burning,-0.002114538873070871
burst,0.0038877625212706906
bus,0.010149601873099332
bush,-0.005457174617399235
bushes,-0.0019576911618634915
business,0.013196167194636909
busy,-0.008175480091405042
button,0.006934887626835973
buy,0.008052128253499416
bye,0.010711728535871748
ca,-0.020737852288505453
cab,-0.006421233851401187
cabin,0.009527861578005923
california,-0.00019840071166295542
callaghan,-0.0022752698802015183
called,0.007367328444965016
calling,0.02325461651226594
calls,-0.0001450453138143593
calm,-0.005634093103678649
calmly,0.007654442017102187
came,-0.03240909275168005
camp,0.003521808681456957
candle,-0.008660037208505406
canvas,0.014515095786563549
cap,0.0021693159297166424
capable,0.005396875496838664
capital,-0.007115970245972815
captain,-0.010730306757733971
car,0.026021398511340655
card,-0.0008107294253302342
cards,0.0018085740480084011
care,0.017202244929854373
cared,0.014759097717891703
career,-0.006645838485511674
careful,-0.009467658671130813
carefully,-0.00454618656958853
carl,0.0005674827853094584
caroline,-0.004636380957219347
carpet,0.013808349451512126
carriage,0.00010184921750629697
carried,-0.007813369299552767
carry,-0.008770087973802417
carrying,-0.0023564162166987033
cars,0.012576648498316845
carter,-0.00016875302558062809
case,0.018130890224739234
cases,0.003437397627789494
cash,0.0033704780667101007
cast,-0.011122077992957058
castle,0.0045466989409145364
casual,-0.008061681065516324
casually,0.004963428933354424
cat,-0.006465276477865667
catch,-0.0029812304967093855
catching,0.0026791007974265486
catherine,0.00042285779441602586
cattle,0.00379736484173559
caught,-0.013413434369703072
cause,0.01549852154128244
caused,0.001983655775544503
cautiously,-0.012288786543155784
cave,0.011389084751794808
ceased,-0.006085620046219328
ceiling,0.011970645018830143
cell,-0.0034329739921981945
center,0.005925423265888149
central,-0.0155464291559695
century,-0.004823930493734532
certain,-0.00633252309264807
certainly,-0.03132875017449184
chain,0.015205526840946431
chair,0.007756238007655842
chairs,0.004645204231853811
chamber,-0.002808046452169885
chance,0.03305588193925966
chances,0.020953018641061222
change,0.013696096763072669
changed,0.011390860208982815
changing,-0.008105844524914892
chap,-0.0002467299663227636
chapter,-0.09161870998057749
character,-0.0009882019522427336
charge,0.02647622995560298
charged,0.003969082752574265
charles,0.0009474182100017832
charlie,0.006578526656865559
charm,0.005368891721885389
charming,0.004340778572107659
cheap,-0.009621481157582676
check,0.010663071578643666
checked,-0.01121007771757051
cheek,0.03932718655408257
cheeks,0.005068650495399666
cheerful,0.0065800810658341894
chest,0.008469566502097868
chicago,0.014633841969309669
chicken,0.012157655805086346
chief,-0.007337753107654157
child,0.0050551376735459685
childhood,-0.007899022897846258
children,-0.003039320783071249
chill,-0.003973698775068298
chin,-0.0013353921065912253
china,0.00041525772948936896
chinese,0.0136336125727439
choice,0.018741544801232708
choose,0.009171425104674752
chose,-0.023680484436436722
chosen,0.007350472428409566
chris,-0.001459401864989599
christ,-0.0015828917517938228
christian,-0.0013282470796137774
christmas,0.016109971347498316
chuckled,-0.012760715216476445
church,0.000893351451448446
cigar,-0.0014732558967167977
cigarette,0.001967741975691636
cigarettes,0.010121170442196856
circle,0.010611038751985004
circumstances,0.014928059009490825
city,0.002326179726297191
claim,-0.0004049634600559137
claire,-0.00011240129360646862
class,-0.0020533819711104897
clay,0.001084567346780922
clean,-0.0008755262561924385
clear,0.017472100391018475
cleared,-0.0115347719968802
clearing,0.013854218360915478
clearly,0.000676523480003456
clerk,-0.00016308331308243136
clever,0.015179110824074414
client,-0.0025355153024759066
cliff,0.006163924218338288
climb,-0.01837433450233841
climbed,-0.009195445523652349
climbing,-0.005696038944178893
cloak,0.002113487137808018
clock,-0.006473184940986097
close,-0.0074944149781845494
closed,0.0071579527106556875
closely,-0.001976151243859948
closer,0.004031834618025906
closet,-0.0008402967109029015
closing,0.020506620856554823
cloth,0.012581536210213209
clothes,0.003369271484656196
clothing,-0.009797510634102998
cloud,-0.002584832794368176
clouds,-0.005058004701935872
club,0.011377490609880981
clung,-0.006643981191213788
clyde,-0.004509613055374258
coal,-0.013032648719356202
coast,0.003224597167119897
coat,0.008622076682986417
coffee,0.00883851970164361
cold,0.0003143585985192385
collar,-0.006277438991396642
collection,0.004348978903410172
college,-0.0049038496163305205
colonel,-0.007121195341803365
color,-0.007348643708485349
colored,0.005091884209410491
colors,-0.005384853534657689
colour,0.0010808981471767693
come,0.015351376493288955
comes,-0.027681170070594743
comfort,0.020324203137540152
comfortable,0.005877939899329194
coming,0.0184847658538729
command,0.0006978299087237537
commanded,-0.003976722616500603
commander,-0.006492797538242281
comment,0.0032477440837008274
committed,0.01956652995820831
committee,0.0029803463092562756
common,0.004183027160240418
community,-0.010190612401885766
companion,0.0007813554336629953
companions,-0.010030438489690105
company,0.006638137291012675
complete,0.01020512765746225
completely,0.012919398302679444
computer,0.011491495567328815
concern,0.004855527347436506
concerned,0.018201182924103065
concluded,-0.0011552328602070696
conclusion,0.024094000752439493
condition,-0.0014525652130555702
conditions,-0.0016967334824643508
confidence,-0.003774743383305545
confused,0.008155685485038932
confusion,0.005454449234991966
connected,0.008605678040145559
connection,0.008160696074927058
conscience,0.013583597591500875
conscious,-0.008770988930060755
consciousness,0.0028137940697612117
consider,-0.019770793502588112
considerable,-0.01425109806865906
considered,-0.0011520190888436937
considering,-0.009578882830867292
constance,0.004248451874799362
constant,-0.014883520553228443
constantly,-0.014628266383785832
contact,0.012001923284607151
contained,-0.011104960324305992
contempt,0.00859434897777383
content,2.298164129187203e-06
contents,-0.0032972545102868327
continue,-0.00012329219642762118
continued,-0.01220203021268183
control,0.00461999454632699
conversation,0.008411923233335642
conviction,0.01868053327425998
convinced,-0.007717724469285459
cook,-0.009816352935245277
cool,0.006926454292160241
cop,-0.00046998650176230465
copies,0.007278985293156868
cops,-0.003087762604554327
copy,0.0072448833904746445
copyright,-0.0006625047590869075
corn,-0.006556463696838632
corner,0.002353753050545727
corners,0.008741780442884288
correct,0.010819132851399052
corridor,0.012997906833971886
cost,-0.0020384172439875704
cottage,-0.0030494569298046108
cotton,0.008766889909929555
couch,-0.001287389140885908
couldn,0.0037846968421546426
council,0.007824271734486426
count,-0.01175222110155402
counted,-0.009787488437409923
counter,0.01804093867282215
country,0.014366505527713383
county,0.005755538234344418
couple,-0.0030732101034063905
courage,0.00987885330196888
course,-0.030145250050674893
court,0.0005266651728422804
cousin,-0.00558291169307488
cover,0.009305586077612553
covered,0.0067965680709858355
cow,0.004295475632487831
crack,0.0020106585467461135
cracked,-0.0006042499410942721
crazy,0.009916618615381706
cream,0.017387988511606615
created,-0.01410034253600548
creature,-0.008636487062306228
creatures,-0.02049994852777558
credit,0.009265673473119546
creek,-0.006250386515512569
crept,-0.015923220466683534
crew,-0.00492034997504042
cried,-0.012482319018801168
crime,0.0035244922159015962
criminal,0.0046661616745892875
cross,-0.0005834435957281528
crossed,-0.016265423158774682
crossing,-0.0042465072494357135
crowd,0.00776185714405989
crowded,-0.01366507525688532
cruel,0.011837245177254301
crying,0.01953154324229179
crystal,0.00040540323829201284
cup,0.010954103152599494
curiosity,-0.004171129464460536
curious,0.0010718593894444067
curiously,0.012758663284949436
curled,-0.021178476788350633
current,-0.0043617051231483244
curtain,-0.007764919407418646
curtains,-0.0062450654984753905
cut,0.003335869669038861
cutting,-0.0040882338820511606
cynthia,0.004550244763185149
dad,-0.01126567099813245
daddy,-0.002125180387699648
daily,-0.006444603107761367
damn,-0.007765081498007924
damned,0.015272164078546488
damp,0.008752450121561166
dan,-0.0020124822765896213
dance,0.0027567756570708426
danced,0.0006534433190772794
dancing,0.006466139364636126
danger,0.004834748048684973
dangerous,0.009731090962981742
dare,-0.014277950209832338
dared,0.0024907819026983996
dark,0.0076413861927123496
darkness,0.015826903497085168
darling,-0.0013515874893972539
dart,-0.002297899063717289
date,-0.0016440409492378414
daughter,-0.004365623493202116
dave,0.0022554601237706785
david,-0.00878821236789471
dawn,-0.00952012001172958
day,-0.01122551818023706
daylight,0.003989609608745018
days,-0.006921170851779955
dead,0.02141054766929593
deal,0.025569002387998436
dean,0.004704874446064179
dear,-0.016460274585085206
death,0.015593857373402078
decent,0.008944210231632006
decide,0.013858823613192088
decided,-0.0066875537222572685
decision,-0.005570732830824305
deck,-0.0006203302018653515
declared,-0.0015590994352119606
deep,-0.01139031246467611
deeper,0.014280561182680644
deeply,0.0008022244044857142
defense,0.00707391523085566
definitely,0.007500479879341147
degree,-0.004900061753676505
deliberately,-0.0028387178208711702
delicate,-0.01553232626408014
delight,0.007473420708067507
delighted,-0.0044104918524571135
delivered,-0.007475684062559236
demand,0.00014859336404781176
demanded,0.02549047089411571
department,-0.0017847351624785386
departure,0.00873366568188721
descended,0.005130790185443286
described,-0.0065916165809599934
desert,0.0023521820399730123
deserted,0.007115579516882871
desire,-0.0029718738915851715
desk,0.008106986505129626
despair,0.0012235574007635392
desperate,-0.005622560967960987
desperately,0.0009736349418272543
despite,-0.022640247357896222
destroy,0.03464276208064082
destroyed,0.01534323971466633
details,0.003377577625100048
detective,-0.007812909268404177
determined,0.00214376792513173
developed,-0.013096422606122034
devil,-0.011800394157459928
diana,-0.0007066197376150717
dick,-0.008628881236253659
did,-0.03375931143032678
didn,-0.006223551559360906
die,0.02684713639339432
died,0.01974635596030305
difference,0.01189719189779
different,0.01989266364712
difficult,-0.00035092361179205045
difficulty,-0.004631871976425191
dignity,0.006368206303423729
dim,-0.0023544632905339803
dining,-0.01825663641839689
dinner,0.017179515087515383
direct,0.01132006177719685
directed,0.009211713349155206
direction,0.02761835985177298
directions,0.008049688024911602
directly,0.011613727021139863
dirt,0.0014840638954249298
dirty,0.0033322185169056967
disappeared,0.021340185364567957
disappointed,-0.0030608872135049624
discover,-0.00012047498198126655
discovered,-0.0041684440009162466
discovery,0.004045580952546532
discuss,0.023353055560478158
discussion,-0.00580437804380455
dishes,-0.0012803701836169331
distance,-0.002450407427661714
distant,0.0069478133362588824
district,0.009075215754107599
disturbed,-0.004243015562564548
doc,-0.014940683605941123
doctor,-0.0029103063023263004
doctors,-0.0059689026043074165
does,-0.04425991783669207
doesn,-0.006986854668583497
dog,-0.001294962117630534
dogs,-0.013400616792392604
doing,0.03359384702160073
dollar,0.003471845860931701
dollars,0.010629607629620045
don,-0.026849863497728603
donations,0.012374019608074042
door,0.01692923307038901
doors,0.0008135202115655067
doorway,0.008016243614277345
double,-0.0015637623801310991
doubt,-0.009216490894957371
downstairs,0.00970541612310811
dozen,-0.013631563525138604
dr,-0.007482758352338798
drag,0.006312937913957083
dragged,-0.024127975547700055
dragon,-0.0031849375122146428
drank,0.006986338119963648
draw,0.006131368377402551
drawer,-0.005090701717165212
drawing,0.0066542595995720795
drawn,0.000434735449625748
dreadful,0.018652050886870636
dream,0.0024365265843535747
dreamed,-0.008855328337506596
dreams,-0.0076859271703884685
dress,-0.003050484417256535
dressed,-0.026370931988698134
dressing,0.015428749149332694
drew,-0.01718433044969512
dried,-0.009506400978303554
drifted,-0.0075480412480939466
drink,0.027004687038189822
drinking,-0.008453438345342974
drinks,0.004661285576884836
drive,0.015493655297082016
driven,-0.02187309164248081
driver,0.0026311396150476506
driving,0.008440600215866335
drop,-0.003736915885873205
dropped,-0.014209885414498795
dropping,-0.010693533036548833
drove,0.008235872636585815
drunk,0.005206732087318328
dry,0.007419861505462751
dug,-0.006769162527711368
duke,-0.003920310842406299
dull,0.007455355564131633
dumb,0.02507797949597368
dusk,-0.0008286665900686664
dust,0.00943715670039694
dusty,-0.00547668787257499
duty,0.0044242818653567745
dying,0.010661342465950276
eager,-0.002321804002983829
eagerly,0.018855655698313833
ear,0.022001544509477916
earl,-0.0017058546101998905
earlier,0.003260973171985359
early,-0.030222356907421557
ears,0.013556648161494602
earth,0.013004692041356401
ease,-0.0034428251203742627
easier,0.00920367774007893
easily,0.0017374217218951726
east,0.000670580343874294
easy,-0.01704996040837084
eat,0.012038002039675854
eaten,-0.003457737689504731
eating,-0.01916378544341705
ebook,-0.003022530783192212
echoed,0.005750052479165849
eddie,-0.0015239016763736715
edge,-0.010041178125160526
edith,-0.0017315948433144959
education,-0.005538680639523603
edward,0.0018463731101445004
effect,0.0017703666954627616
effort,-0.0017981631157998209
efforts,-0.00425211719144955
eggs,0.0172874326635111
eh,0.01838218219997791
eighteen,-0.0008718970624937694
elbow,0.015959761776914654
eleanor,0.0009065089511463282
electric,0.008160729268941744
electronic,0.0028842434083227193
elena,0.0035119278952479805
elevator,0.0005111800702115874
elizabeth,-0.0070966512612739546
ellen,0.0032763189536025306
em,0.01159552349380733
embarrassed,0.005953323891473984
emerged,-0.010844135797203145
emily,-0.003979869012641889
emotion,-0.004051721198664635
emotions,-0.014737352407099146
emperor,0.001561406106188831
end,0.031459930209593694
ended,0.018962440318542294
endless,-0.009593088180487102
ends,0.016724901578272014
enemies,-0.007103369387768201
enemy,0.011412144977337531
energy,0.003943105991047081
engaged,-0.004571703744633573
engine,0.004980616693825039
england,0.00021430396848556073
english,-0.0012240734192158602
enjoy,0.01630404160952713
enjoyed,-0.008508372654168294
enormous,-0.008370499417917444
enter,-0.000798512825572708
entered,-0.015585435980676531
enthusiasm,0.017575795839484116
entire,0.00579281209271207
entirely,0.0017832408655855461
entrance,-0.007911271802646967
envelope,0.002748894332138294
equal,0.007226514764950487
equally,-0.011454052782821657
equipment,0.03138044775524079
er,0.00776908517143543
escape,0.012739909594624342
escaped,0.0018647805487388015
especially,-0.00221031543358019
established,-0.007515472044512872
estate,-0.0006365026113988981
europe,0.007136222550110467
eve,0.009080329960252227
evening,-0.008279809532908893
event,-0.004110963187698989
events,-0.008929914074134772
eventually,-0.010466781570730336
everybody,-0.014812040601863492
evidence,0.014237359753707381
evidently,-0.0315124305611254
evil,0.01074652478120961
exact,-0.001006889059574227
exactly,-0.012414586694182828
examined,-0.010186127436356883
example,-0.014312363145662099
excellent,-0.011829909276846982
exchange,0.010909186841228316
excited,0.00196535772995707
excitement,0.0006941127563737529
exclaimed,-0.010366308352766989
excuse,-0.014684849195186454
exhausted,0.007614578047625694
exist,0.007703980105413358
existence,0.01294088811786577
expect,0.002857652544924517
expected,-0.016448408366303714
expecting,0.003054911281820459
expensive,0.019425940707922376
experience,-0.0034227273426700273
experienced,-0.0050934612150786585
explain,0.0014576825578755113
explained,-0.0216276397630947
explanation,0.018630768754933316
express,0.0014345683727108635
expression,0.013434448936635262
extended,0.0007423790452609967
extra,-0.0072231821837229785
extraordinary,-0.0016147915651321823
extremely,0.0020421852610503716
eye,0.01090539989350257
eyebrows,-0.008850714811073091
eyed,-0.008313567982622448
eyes,-0.006800080941661352
face,0.018251432467475674
faced,-0.014594795234146507
faces,0.022761389802553274
facing,0.0030408897326260113
fact,-0.02190983394805813
facts,0.0024197272315195075
faded,-0.006935190644238691
fail,0.005769796667768684
failed,-0.00914195774109157
failure,0.009636318039731506
faint,0.003912438614054348
faintly,0.012815150694294545
fair,-0.016243698556779033
fairly,0.0028687567383029445
faith,-0.0034937574359907688
fall,0.03257827495019255
fallen,0.0044952762781003954
falling,0.015695168448633456
false,0.018814677639522628
familiar,0.010570811238257817
families,0.0071769162113922876
family,0.0005601269659241392
famous,-0.0014087968772703017
fancy,-0.001062724541947822
far,-0.0100110118379057
farm,-0.004030956035008045
farther,0.017700588775869382
fashion,-0.004997589005240647
fashioned,-0.001365184682931365
fast,0.006132196419407304
faster,0.0018007870638761
fat,-0.01034561496166327
fate,0.004324584307771927
father,-0.013377126814920452
fault,0.008546057818023674
favor,-0.0020352414805462167
favorite,-0.008463117856031403
fear,-0.011474197739601368
feared,0.001759223134340595
features,-0.017395494098736648
fed,0.007884451563133383
feed,-0.008739859397590135
feel,0.010272436094833486
feeling,-0.002450122641728891
feelings,0.01613954170711404
feels,-0.00032874815895116946
feet,0.014306354761525109
fell,0.0063321166240120205
fellow,8.492125239824753e-06
fellows,0.011706414151248791
felt,-0.022757533809045903
female,-0.0008761934106865898
fence,0.011054520859125791
fer,0.0012334873784285406
fever,0.0035976967600043143
field,-0.0022960263551549173
fields,-0.0027839079122694297
fierce,0.004144662460570423
fifth,-0.0007455414994742318
fight,0.018602793860546384
fighting,-0.0022024348167467072
figure,0.01537507506799284
figured,-0.005002796900959291
figures,0.0017601926464415468
file,-0.016415404136266628
filled,0.006964335206749969
filling,-0.002673304252056479
film,0.012538100221510338
final,0.014593962928059796
finally,0.009568140540997246
finding,0.008965497070474145
fine,-0.010533078949370868
finger,0.016955492029360076
fingers,0.007181205029595178
finish,0.009267127660553645
finished,-0.0008984233198178385
fired,0.016826679731928456
fireplace,-0.001844195905821155
fires,0.0018550195884377914
firm,-0.004527655093206047
firmly,0.005418346814248655
fish,-0.0015139230835321078
fishing,-0.010726387069469533
fist,0.015534456379670485
fit,0.023447866614806023
fix,0.024983810756712407
fixed,0.015325312318120421
flame,0.0017632403942258231
flames,0.011080715643544653
flash,-0.013426802759313633
flashed,-0.009399433943548688
flat,-0.0018419613386518336
fled,0.00450454004466614
fleet,0.010877991189271581
flesh,-0.0045716398025516134
flew,0.0006291618204062743
flight,-0.0024347447171706375
floating,0.010264181463466438
floor,0.026228998057799536
flower,0.0113432250097824
flowers,0.006442950476795568
flung,-0.022558710579339624
flushed,-0.02063960045474554
fly,0.005063632131114244
flying,0.008567922137911925
fog,0.003179797513227947
folded,0.005212602710616933
folk,0.00425935713964981
folks,-0.005279249975918783
follow,0.01796367949372273
followed,-0.009711102066300045
following,-0.007851732321069286
fond,0.014924710097216963
food,0.011683817331924489
fool,0.0009303647487485616
foolish,-0.003057713834573046
foot,0.0013699198198697305
footsteps,-0.00302280912318175
force,0.008906738805723385
forced,0.0001443888290104005
forces,0.004919207615493782
ford,0.0015703566297236853
forehead,0.008012947878847184
foreign,0.0013654362687894827
forest,0.003758302445733911
forever,0.04338435699902919
forget,-0.0016383637211005034
forgive,0.002809326268791996
forgot,0.0004868903914349674
forgotten,0.015645476977226805
form,0.019186085859279473
formed,-0.0025338252475503426
fort,-0.0028426903382452306
forth,0.01619215069992214
fortune,0.0014984394813564673
forward,0.007814217704032001
fought,-0.010075209584811421
foundation,0.0065551932110767385
fourteen,-0.0018992032231674126
fourth,-0.014352041533246294
fox,0.0038007639784834978
frame,-0.005346012329493425
france,0.007921924205417326
francis,-0.003129977130056099
francisco,-0.0020497822187637146
frank,-0.007502527121591729
frankly,-0.014841034226820635
fred,0.007350912804358122
free,0.021175801678346214
freedom,-0.015582403848177231
french,0.0053418918156444214
fresh,0.0006842990197000029
friday,0.009651589739562464
friend,0.008030403281410031
friendly,0.01024508125595661
friends,0.003912774429870477
friendship,0.0002720219282561699
frightened,0.01940105289800749
frowned,-0.01965836132874661
frozen,0.005373933434542359
fruit,0.002143291269345655
fully,-0.01170587959630856
fun,0.019795660432160002
funeral,0.019733579140612474
funny,-0.014705020276443027
fur,-0.008100654752652961
furious,-0.0012112394001682419
furniture,-0.00703810029826559
fury,0.0012202336360772306
future,0.038268990653083125
gallery,0.00511217794992342
game,0.008543238420136424
games,-0.006319326185651662
gang,0.0019666990117309996
garage,-0.001354126696370034
garden,0.005929178512142136
gas,0.01400302411337222
gasped,-0.005794824527233339
gate,0.004187931725386477
gates,-0.017842791995530734
